district,region,district_history,year,infants,infants_vax,routine,noninfants,shearer_con,shearer_un,shearer_opt,polici,supplementary,total_pop
Asokwa,Ashanti,Kumasi (pre-2012),2016,3711.840388,12793,3.446538283,121084.7283,0.493422042,0.526081911,0.541967439,0.698,,124796.5687
Asokwa,Ashanti,,2017,3686.911177,11951,3.241466753,123959.8736,,,,,,127646.7848
Asokwa,Ashanti,,2018,3614.8727,5364,1.483869681,126746.4442,,,,,,130361.3169
Asokwa,Ashanti,,2019,3623.940648,4695,1.295551019,129396.1312,,,,,,133020.0718
Asokwa,Ashanti,,2020,3634.272901,3716,1.022487882,132002.7636,,,,,,135637.0365
Asokwa,Ashanti,,2021,3649.598348,3692,1.011618169,134696.066,,,,,,138345.6644
Asokwa,Ashanti,,2022,3669.525142,4069,1.108862821,137336.5916,,,,,,141006.1167
Asokwa,Ashanti,,2023,3681.753273,4144,1.125550707,140011.7345,,,,,,143693.4878
Asokwa,Ashanti,,2024,3713.630922,3450,0.929009929,142682.7185,,,,,,146396.3494
Asokwa,Ashanti,,2025,3727.636039,4986,1.337576938,145349.3599,,,,,,149076.996
Assin Foso,Central,Assin (pre-2018),1970,866.1311803,,,18104.08891,,,,,,18970.22009
Assin Foso,Central,Assin (pre-2018),1971,857.3149528,,,18606.39003,,,,,,19463.70498
Assin Foso,Central,Assin (pre-2018),1972,836.2045878,,,19175.2216,,,,,,20011.42619
Assin Foso,Central,Assin (pre-2018),1973,867.9756654,,,19703.37143,,,,,,20571.34709
Assin Foso,Central,Assin (pre-2018),1974,892.3072911,,,20277.49465,,,,,,21169.80194
Assin Foso,Central,Assin (pre-2018),1975,909.0758494,,,20884.80317,,,,,,21793.87902
Assin Foso,Central,Assin (pre-2018),1976,927.1956778,,,21507.05321,,,,,,22434.24889
Assin Foso,Central,Assin (pre-2018),1977,939.5594875,,,22153.60757,,,,,,23093.16706
Assin Foso,Central,Assin (pre-2018),1978,997.0713881,,,22766.62533,,,,,,23763.69672
Assin Foso,Central,Assin (pre-2018),1979,1028.227844,,,23466.70952,,,,,,24494.93736
Assin Foso,Central,Assin (pre-2018),1980,1061.961319,,,24190.28559,,,,,,25252.24691
Assin Foso,Central,Assin (pre-2018),1981,1027.159213,,,25010.39882,,,,,,26037.55803
Assin Foso,Central,Assin (pre-2018),1982,1055.524747,,,25718.94147,,,,,,26774.46621
Assin Foso,Central,Assin (pre-2018),1983,1119.92402,,,26422.4792,,,,,,27542.40322
Assin Foso,Central,Assin (pre-2018),1984,1163.820349,,,27212.0935,,,,,,28375.91385
Assin Foso,Central,Assin (pre-2018),1985,1170.162055,,,28079.43493,,,,,,29249.59699
Assin Foso,Central,Assin (pre-2018),1986,1188.587302,,,28694.33438,,,,,,29882.92168
Assin Foso,Central,Assin (pre-2018),1987,1205.842335,,,29329.13368,,,,,,30534.97601
Assin Foso,Central,Assin (pre-2018),1988,1220.268911,,,30007.05999,,,,,,31227.3289
Assin Foso,Central,Assin (pre-2018),1989,1229.177961,,,30738.23232,,,,,,31967.41028
Assin Foso,Central,Assin (pre-2018),1990,1243.062265,,,31520.93893,,,,,,32764.00119
Assin Foso,Central,Assin (pre-2018),1991,1263.54935,,,32341.29732,,,,,,33604.84667
Assin Foso,Central,Assin (pre-2018),1992,1279.646365,,,33199.59106,,,,,,34479.23742
Assin Foso,Central,Assin (pre-2018),1993,1290.407501,,,34051.83916,,,,,,35342.24666
Assin Foso,Central,Assin (pre-2018),1994,1300.448329,,,34936.14378,,,,,,36236.59211
Assin Foso,Central,Assin (pre-2018),1995,1299.787962,,,35832.11592,,,,,,37131.90388
Assin Foso,Central,Assin (pre-2018),1996,1305.02024,,,36716.83746,,,,,,38021.8577
Assin Foso,Central,Assin (pre-2018),1997,1305.137735,,,37621.56903,,,,,,38926.70677
Assin Foso,Central,Assin (pre-2018),1998,1327.75602,,,38512.51231,,,,,,39840.26832
Assin Foso,Central,Assin (pre-2018),1999,1356.718131,,,39466.28534,,,,,,40823.00347
Assin Foso,Central,Assin (pre-2018),2000,1394.738941,869.2070593,0.623204124,40431.61776,0.223383709,0.28236197,0.310311068,0.081,,41826.3567
Assin Foso,Central,Assin (pre-2018),2001,1361.704476,1082.347048,0.794847242,39046.95579,,,,,,40408.66026
Assin Foso,Central,Assin (pre-2018),2002,1388.968293,1286.632749,0.92632262,40099.50379,,,,,,41488.47208
Assin Foso,Central,Assin (pre-2018),2003,1482.250601,1286.934568,0.868230087,43231.49956,,,,,,44713.75016
Assin Foso,Central,Assin (pre-2018),2004,1538.551187,1303.547463,0.84725648,45405.8338,,,,,,46944.38498
Assin Foso,Central,Assin (pre-2018),2005,1637.733871,1555.613741,0.949857464,48991.03042,,,,,,50628.7643
Assin Foso,Central,Assin (pre-2018),2006,1599.005738,1474.645681,0.922226635,47612.43773,,,,,,49211.44346
Assin Foso,Central,Assin (pre-2018),2007,1612.32392,1547.376882,0.959718368,48719.19398,,,,,,50331.5179
Assin Foso,Central,Assin (pre-2018),2008,1631.779836,1516.232368,0.929189303,50240.89378,,,,,,51872.67362
Assin Foso,Central,Assin (pre-2018),2009,1572.069274,1296.880628,0.824951323,49000.73609,,,,,,50572.80536
Assin Foso,Central,Assin (pre-2018),2010,1567.928775,1394.867975,0.889624578,49130.23094,,,,,,50698.15971
Assin Foso,Central,Assin (pre-2018),2011,1612.08817,1447.444586,0.897869368,50320.35801,,,,,,51932.44618
Assin Foso,Central,Assin (pre-2018),2012,1695.919135,1644.751421,0.969828919,52855.22275,,,,,,54551.14189
Assin Foso,Central,Assin (pre-2018),2013,1695.366097,1545.702947,0.911722223,53047.56548,,,,,,54742.93158
Assin Foso,Central,Assin (pre-2018),2014,1767.450656,1484.24222,0.839764446,55764.11931,,,,,,57531.56996
Assin Foso,Central,Assin (pre-2018),2015,2228.755021,2387.172071,1.071078718,71765.80213,,,,,,73994.55715
Assin Foso,Central,Assin (pre-2018),2016,2252.682898,2533,1.124437,73485.244,0.493422042,0.526081911,0.541967439,0.542,,75737.9269
Assin Foso,Central,,2017,2239.120618,2065,0.922237053,75282.8304,,,,,,77521.95102
Assin Foso,Central,,2018,2196.878891,2262,1.029642558,77028.04799,,,,,,79224.92688
Assin Foso,Central,,2019,2203.614507,2444,1.109086908,78682.08105,,,,,,80885.69556
Assin Foso,Central,,2020,2212.005162,2209,0.998641431,80343.66221,,,,,,82555.66737
Assin Foso,Central,,2021,2222.901429,2577,1.159295669,82040.82999,,,,,,84263.73142
Assin Foso,Central,,2022,2236.879639,2828,1.264261139,83718.0326,,,,,,85954.91224
Assin Foso,Central,,2023,2246.471078,2977,1.325189551,85430.03535,,,,,,87676.50642
Assin Foso,Central,,2024,2268.047988,2893,1.275546204,87141.46865,,,,,,89409.51664
Assin Foso,Central,,2025,2278.872595,3502,1.536724786,88858.64114,,,,,,91137.51374
Assin North,Central,Assin (pre-2018),1970,1475.051527,,,30831.89313,0,0,0,,,32306.94466
Assin North,Central,Assin (pre-2018),1971,1460.037185,,,31687.3294,,,,,,33147.36659
Assin North,Central,Assin (pre-2018),1972,1424.085499,,,32656.06936,,,,,,34080.15486
Assin North,Central,Assin (pre-2018),1973,1478.192749,,,33555.52688,,,,,,35033.71963
Assin North,Central,Assin (pre-2018),1974,1519.630354,,,34533.27871,,,,,,36052.90906
Assin North,Central,Assin (pre-2018),1975,1548.187792,,,35567.54624,,,,,,37115.73403
Assin North,Central,Assin (pre-2018),1976,1579.04649,,,36627.2597,,,,,,38206.30619
Assin North,Central,Assin (pre-2018),1977,1600.102488,,,37728.36426,,,,,,39328.46675
Assin North,Central,Assin (pre-2018),1978,1698.047255,,,38772.35483,,,,,,40470.40208
Assin North,Central,Assin (pre-2018),1979,1751.107783,,,39964.62255,,,,,,41715.73033
Assin North,Central,Assin (pre-2018),1980,1808.557064,,,41196.89777,,,,,0.26191485,43005.45484
Assin North,Central,Assin (pre-2018),1981,1749.287867,,,42593.57913,,,,,,44342.86699
Assin North,Central,Assin (pre-2018),1982,1797.595359,,,43800.2519,,,,,,45597.84726
Assin North,Central,Assin (pre-2018),1983,1907.269561,,,44998.40114,,,,,,46905.6707
Assin North,Central,Assin (pre-2018),1984,1982.026535,,,46343.14175,,,,,,48325.16828
Assin North,Central,Assin (pre-2018),1985,1992.826682,,,47820.25438,,,,,,49813.08106
Assin North,Central,Assin (pre-2018),1986,2024.205518,,,48867.44953,,,,,,50891.65505
Assin North,Central,Assin (pre-2018),1987,2053.591439,,,49948.5348,,,,,,52002.12624
Assin North,Central,Assin (pre-2018),1988,2078.1604,,,51103.06689,,,,,,53181.22729
Assin North,Central,Assin (pre-2018),1989,2093.332822,,,52348.27881,,,,,,54441.61163
Assin North,Central,Assin (pre-2018),1990,2116.978274,,,53681.25539,,,,,0.319475445,55798.23367
Assin North,Central,Assin (pre-2018),1991,2151.868494,,,55078.35426,,,,,,57230.22276
Assin North,Central,Assin (pre-2018),1992,2179.28227,,,56540.05836,,,,,,58719.34062
Assin North,Central,Assin (pre-2018),1993,2197.608858,,,57991.46652,,,,,,60189.07538
Assin North,Central,Assin (pre-2018),1994,2214.708737,,,59497.46804,,,,,,61712.17677
Assin North,Central,Assin (pre-2018),1995,2213.58411,,,61023.33976,,,,,,63236.92387
Assin North,Central,Assin (pre-2018),1996,2222.494862,,,62530.05131,,,,,,64752.54617
Assin North,Central,Assin (pre-2018),1997,2222.694959,,,64070.84066,,,,,,66293.53562
Assin North,Central,Assin (pre-2018),1998,2261.214685,,,65588.14804,,,,,,67849.36272
Assin North,Central,Assin (pre-2018),1999,2310.538167,,,67212.4567,,,,,,69522.99486
Assin North,Central,Assin (pre-2018),2000,2375.288929,1480.289855,0.623204124,68856.45138,0.223383709,0.28236197,0.310311068,0.081,,71231.7403
Assin North,Central,Assin (pre-2018),2001,2570.44115,2043.10806,0.794847242,73707.55087,,,,,,76277.99202
Assin North,Central,Assin (pre-2018),2002,2635.733158,2441.539245,0.92632262,76093.59573,,,,,,78729.32889
Assin North,Central,Assin (pre-2018),2003,2642.577231,2294.36506,0.868230087,77073.72581,,,,,,79716.30304
Assin North,Central,Assin (pre-2018),2004,2644.952493,2240.953139,0.84725648,78058.02908,,,,,,80702.98157
Assin North,Central,Assin (pre-2018),2005,2643.961179,2511.386259,0.949857464,79091.22772,,,,,,81735.1889
Assin North,Central,Assin (pre-2018),2006,2799.045507,2581.354319,0.922226635,83345.15428,,,,,,86144.19979
Assin North,Central,Assin (pre-2018),2007,2868.157169,2752.623118,0.959718368,86666.39732,,,,,,89534.55449
Assin North,Central,Assin (pre-2018),2008,2892.594248,2687.767632,0.929189303,89060.12758,,,,,,91952.72183
Assin North,Central,Assin (pre-2018),2009,3000.321718,2475.119372,0.824951323,93518.76226,,,,,,96519.08398
Assin North,Central,Assin (pre-2018),2010,3139.674975,2793.132025,0.889624578,98380.07891,,,,,,101519.7539
Assin North,Central,Assin (pre-2018),2011,3275.037016,2940.555414,0.897869368,102228.3013,,,,,,105503.3383
Assin North,Central,Assin (pre-2018),2012,3353.425038,3252.248579,0.969828919,104513.254,,,,,,107866.6791
Assin North,Central,Assin (pre-2018),2013,3492.617566,3184.297053,0.911722223,109283.0978,,,,,,112775.7154
Assin North,Central,Assin (pre-2018),2014,3518.555465,2954.75778,0.839764446,111012.5174,,,,,,114531.0729
Assin North,Central,Assin (pre-2018),2015,2553.339809,2734.827929,1.071078718,82217.41636,,,,,,84770.75617
Assin North,Central,Assin (pre-2018),2016,2578.494691,2119,0.82179731,84113.61925,0.493422042,0.526081911,0.541967439,0.542,,86692.11394
Assin North,Central,,2017,2560.245084,1932,0.754615256,86079.55058,,,,,,88639.79566
Assin North,Central,,2018,2509.528162,2310,0.920491762,87990.31049,,,,,1.287028076,90499.83866
Assin North,Central,,2019,2515.21155,2184,0.868316623,89807.93983,,,,,,92323.15138
Assin North,Central,,2020,2522.167478,2180,0.864335941,91609.26718,,,,,,94131.43466
Assin North,Central,,2021,2532.559024,2599,1.02623472,93469.39167,,,,,,96001.95069
Assin North,Central,,2022,2545.499169,3103,1.219014344,95268.50648,,,,,,97814.00565
Assin North,Central,,2023,2553.565983,3116,1.22025435,97108.40896,,,,,,99661.97494
Assin North,Central,,2024,2575.369116,3284,1.275157017,98949.1617,,,,,,101524.5308
Assin North,Central,,2025,2584.792554,3344,1.293720842,100787.1851,,,,,,103371.9776
Assin South,Central,Assin (pre-2018),1970,1681.531488,,,35147.78853,0,0,0,,,36829.32002
Assin South,Central,Assin (pre-2018),1971,1664.415415,,,36122.97007,,,,,,37787.38549
Assin South,Central,Assin (pre-2018),1972,1623.431157,,,37227.31573,,,,,,38850.74688
Assin South,Central,Assin (pre-2018),1973,1685.112423,,,38252.68068,,,,,,39937.79311
Assin South,Central,Assin (pre-2018),1974,1732.350527,,,39367.2997,,,,,,41099.65022
Assin South,Central,Assin (pre-2018),1975,1764.905479,,,40546.34557,,,,,,42311.25105
Assin South,Central,Assin (pre-2018),1976,1800.083824,,,41754.39934,,,,,,43554.48316
Assin South,Central,Assin (pre-2018),1977,1824.087273,,,43009.6382,,,,,,44833.72547
Assin South,Central,Assin (pre-2018),1978,1935.742498,,,44199.76816,,,,,,46135.51065
Assin South,Central,Assin (pre-2018),1979,1996.23052,,,45558.93133,,,,,,47555.16185
Assin South,Central,Assin (pre-2018),1980,2061.721639,,,46963.70232,,,,,0.26191485,49025.42396
Assin South,Central,Assin (pre-2018),1981,1994.155849,,,48555.89325,,,,,,50550.0491
Assin South,Central,Assin (pre-2018),1982,2049.225497,,,49931.47792,,,,,,51980.70342
Assin South,Central,Assin (pre-2018),1983,2174.252061,,,51297.34592,,,,,,53471.59798
Assin South,Central,Assin (pre-2018),1984,2259.47363,,,52830.32537,,,,,,55089.799
Assin South,Central,Assin (pre-2018),1985,2271.785598,,,54514.20648,,,,,,56785.99208
Assin South,Central,Assin (pre-2018),1986,2307.556892,,,55707.9896,,,,,,58015.54649
Assin South,Central,Assin (pre-2018),1987,2341.056298,,,56940.40684,,,,,,59281.46314
Assin South,Central,Assin (pre-2018),1988,2369.06446,,,58256.55209,,,,,,60625.61655
Assin South,Central,Assin (pre-2018),1989,2386.360741,,,59676.07067,,,,,,62062.43141
Assin South,Central,Assin (pre-2018),1990,2413.31612,,,61195.63934,,,,,0.319475445,63608.95546
Assin South,Central,Assin (pre-2018),1991,2453.090326,,,62788.30625,,,,,,65241.39657
Assin South,Central,Assin (pre-2018),1992,2484.341523,,,64454.6219,,,,,,66938.96343
Assin South,Central,Assin (pre-2018),1993,2505.233496,,,66109.2004,,,,,,68614.43389
Assin South,Central,Assin (pre-2018),1994,2524.727042,,,67826.0143,,,,,,70350.74134
Assin South,Central,Assin (pre-2018),1995,2523.444988,,,69565.47987,,,,,,72088.92486
Assin South,Central,Assin (pre-2018),1996,2533.60308,,,71283.10321,,,,,,73816.70629
Assin South,Central,Assin (pre-2018),1997,2533.831187,,,73039.57459,,,,,,75573.40578
Assin South,Central,Assin (pre-2018),1998,2577.742963,,,74769.27697,,,,,,77347.01993
Assin South,Central,Assin (pre-2018),1999,2633.970822,,,76620.95883,,,,,,79254.92966
Assin South,Central,Assin (pre-2018),2000,2707.785494,1687.503086,0.623204124,78495.08239,0.223383709,0.28236197,0.310311068,0.081,,81202.86789
Assin South,Central,Assin (pre-2018),2001,2803.739855,2228.544892,0.794847242,80397.40496,,,,,,83201.14482
Assin South,Central,Assin (pre-2018),2002,2881.099898,2668.828006,0.92632262,83177.33162,,,,,,86058.43152
Assin South,Central,Assin (pre-2018),2003,2921.691392,2536.700372,0.868230087,85214.40306,,,,,,88136.09445
Assin South,Central,Assin (pre-2018),2004,2996.140433,2538.499397,0.84725648,88422.31291,,,,,,91418.45334
Assin South,Central,Assin (pre-2018),2005,3022.657279,2290,0.757611528,90419.51035,,,,,,93442.16762
Assin South,Central,Assin (pre-2018),2006,3162.963626,3551,1.122681263,94181.28098,,,,,,97344.24461
Assin South,Central,Assin (pre-2018),2007,3186.840006,4099,1.286227107,96295.95795,,,,,,99482.79795
Assin South,Central,Assin (pre-2018),2008,3238.622947,4189,1.293450972,99714.01038,,,,,,102952.6333
Assin South,Central,Assin (pre-2018),2009,3342.979476,4437,1.327259121,104199.26,,,,,,107542.2395
Assin South,Central,Assin (pre-2018),2010,3422.747404,3974,1.161055588,107250.0059,,,,,,110672.7534
Assin South,Central,Assin (pre-2018),2011,3514.41028,4405,1.253410857,109700.1931,,,,,,113214.6033
Assin South,Central,Assin (pre-2018),2012,3628.804598,4279,1.179176195,113095.767,,,,,,116724.5716
Assin South,Central,Assin (pre-2018),2013,3717.518567,3841,1.03321609,116320.1918,,,,,,120037.7104
Assin South,Central,Assin (pre-2018),2014,3812.699574,3791,0.994308606,120292.939,,,,,,124105.6386
Assin South,Central,Assin (pre-2018),2015,2894.277985,3750,1.295659926,93195.60885,,,,,,96089.88684
Assin South,Central,Assin (pre-2018),2016,2923.901148,3744,1.280481046,95381.19613,0.493422042,0.526081911,0.541967439,0.542,,98305.09728
Assin South,Central,,2017,2904.648335,3431,1.181210117,97658.94083,,,,,,100563.5892
Assin South,Central,,2018,2848.353488,3993,1.40186252,99870.37069,,,,,,102718.7242
Assin South,Central,,2019,2855.712262,4124,1.444123084,101965.8307,,,,,,104821.5429
Assin South,Central,,2020,2864.903621,3578,1.248907633,104058.0071,,,,,,106922.9107
Assin South,Central,,2021,2877.47957,4542,1.578464726,106199.4064,,,,,,109076.886
Assin South,Central,,2022,2893.534594,4124,1.425246482,108294.1698,,,,,,111187.7044
Assin South,Central,,2023,2904.036598,2959,1.018926553,110436.2979,,,,,,113340.3345
Assin South,Central,,2024,2930.142573,3598,1.227926597,112580.0374,,,,,,115510.1799
Assin South,Central,,2025,2942.282654,4413,1.499855901,114726.5709,,,,,,117668.8536
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1970,1959.553468,,,40959.07297,1,1,1,,,42918.62644
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1971,1939.607449,,,42095.48962,,,,,,44035.09707
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1972,1891.846914,,,43382.42619,,,,,,45274.2731
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1973,1963.72647,,,44577.3235,,,,,,46541.04997
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1974,2018.774854,,,45876.23201,,,,,,47895.00686
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1975,2056.712394,,,47250.21962,,,,,,49306.93201
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1976,2097.707077,,,48658.01124,,,,,,50755.71832
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1977,2125.679221,,,50120.78948,,,,,,52246.4687
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1978,2255.795359,,,51507.6938,,,,,,53763.48916
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1979,2326.284382,,,53091.57905,,,,,,55417.86343
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1980,2402.603708,,,54728.61283,,,,,0.91204632,57131.21654
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1981,2323.866689,,,56584.05431,,,,,,58907.921
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1982,2388.041473,,,58187.07616,,,,,,60575.11763
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1983,2533.739747,,,59778.77479,,,,,,62312.51454
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1984,2633.051728,,,61565.21484,,,,,,64198.26657
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1985,2647.399338,,,63527.50641,,,,,,66174.90575
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1986,2689.085006,,,64918.66791,,,,,,67607.75291
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1987,2728.123156,,,66354.85123,,,,,,69082.97438
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1988,2760.762146,,,67888.60603,,,,,,70649.36817
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1989,2780.918169,,,69542.82575,,,,,,72323.74392
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1990,2812.330312,,,71313.63771,,,,,0.684470176,74125.96802
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1991,2858.680727,,,73169.63385,,,,,,76028.31458
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1992,2895.098952,,,75111.45573,,,,,,78006.55468
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1993,2919.445173,,,77039.59983,,,,,,79959.04501
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1994,2942.161754,,,79040.26926,,,,,,81982.43101
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1995,2940.667727,,,81067.33555,,,,,,84008.00327
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1996,2952.505344,,,83068.94824,,,,,,86021.45358
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1997,2952.771165,,,85115.83206,,,,,,88068.60322
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1998,3003.943251,,,87131.52092,,,,,,90135.46417
Asunafo North,Brong Ahafo,Asunafo (pre-2008),1999,3069.467742,,,89289.35718,,,,,,92358.82492
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2000,3155.486825,4799.167806,1.520896164,91473.34561,0.485148122,0.52299817,0.560763517,0.081,,94628.83244
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2001,3238.939146,2105.712054,0.650123994,92876.77018,,,,,,96115.70933
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2002,3305.715218,2801.034348,0.847330808,95435.97259,,,,,,98741.68781
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2003,3354.966871,2733.992699,0.814909,97851.36787,,,,,,101206.3347
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2004,3393.765086,3008.657603,0.886525003,100157.0404,,,,,,103550.8055
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2005,3428.555348,3964,1.156172089,102561.5103,,,,,,105990.0657
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2006,3511.26317,4514,1.285577236,104552.3447,,,,,,108063.6079
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2007,3539.683423,4966,1.402950323,106957.7404,,,,,,110497.4238
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2008,3553.850531,4765,1.340799214,109419.5572,,,,,,112973.4077
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2009,3589.248875,4571,1.273525509,111875.3733,,,,,,115464.6222
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2010,3653.092212,4687,1.283022636,114467.7404,,,,,,118120.8327
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2011,3757.544896,4859,1.293131588,117289.4932,,,,,,121047.0381
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2012,3846.556616,4515,1.173777082,119882.253,,,,,,123728.8096
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2013,3918.872221,5076,1.295270607,122620.4954,,,,,,126539.3676
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2014,3998.118859,4669,1.167799199,126143.0277,,,,,,130141.1466
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2015,4168.300527,4184,1.003766397,134219.0721,,,,,,138387.3726
Asunafo North,Brong Ahafo,Asunafo (pre-2008),2016,4210.825704,6119,1.453159173,137362.2335,0.623722788,0.647426973,0.670894167,0.69,,141573.0593
Asunafo North,Brong Ahafo,,2017,4183.026135,6434,1.538120918,140640.0551,,,,,,144823.0812
Asunafo North,Brong Ahafo,,2018,4101.854154,6830,1.665100645,143821.2274,,,,,,147923.0816
Asunafo North,Brong Ahafo,,2019,4112.661979,6657,1.61865965,146846.3754,,,,,,150959.0374
Asunafo North,Brong Ahafo,,2020,4125.842662,5881,1.425405785,149857.385,,,,,,153983.2277
Asunafo North,Brong Ahafo,,2021,4144.131145,5411,1.305701922,152947.834,,,,,0.121753931,157091.9652
Asunafo North,Brong Ahafo,,2022,4167.476159,5126,1.230001038,155973.0344,,,,,,160140.5106
Asunafo North,Brong Ahafo,,2023,4182.727484,6318,1.510497642,159063.0568,,,,,,163245.7843
Asunafo North,Brong Ahafo,,2024,4220.349555,6029,1.428554655,162151.5331,,,,,,166371.8827
Asunafo North,Brong Ahafo,,2025,4237.852019,6122,1.444599758,165243.8897,,,,,,169481.7417
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1970,1619.29329,,,33846.87028,1,1,1,,,35466.16357
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1971,1602.810732,,,34785.95762,,,,,,36388.76835
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1972,1563.343416,,,35849.42835,,,,,,37412.77176
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1973,1622.741686,,,36836.84167,,,,,,38459.58335
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1974,1668.231375,,,37910.20551,,,,,,39578.43688
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1975,1699.581376,,,39045.61159,,,,,,40745.19296
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1976,1733.457673,,,40208.95189,,,,,,41942.40956
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1977,1756.572686,,,41417.73084,,,,,,43174.30353
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1978,1864.095238,,,42563.81075,,,,,,44427.90599
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1979,1922.344429,,,43872.66749,,,,,,45795.01191
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1980,1985.411538,,,45225.44396,,,,,0.91204632,47210.85549
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1981,1920.346548,,,46758.70344,,,,,,48679.04999
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1982,1973.377913,,,48083.37386,,,,,,50056.75177
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1983,2093.776893,,,49398.68725,,,,,,51492.46415
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1984,2175.844173,,,50874.92683,,,,,,53050.77101
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1985,2187.70044,,,52496.48278,,,,,,54684.18322
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1986,2222.147739,,,53646.08064,,,,,,55868.22837
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1987,2254.407238,,,54832.88266,,,,,,57087.2899
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1988,2281.378739,,,56100.31368,,,,,,58381.69242
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1989,2298.034836,,,57467.29189,,,,,,59765.32673
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1990,2323.992521,,,58930.61707,,,,,0.684470176,61254.60959
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1991,2362.294571,,,60464.3349,,,,,,62826.62947
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1992,2392.389075,,,62068.97555,,,,,,64461.36462
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1993,2412.507777,,,63662.31345,,,,,,66074.82123
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1994,2431.279812,,,65315.58325,,,,,,67746.86306
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1995,2430.045211,,,66990.66632,,,,,,69420.71153
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1996,2439.827323,,,68644.7156,,,,,,71084.54292
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1997,2440.046987,,,70336.17505,,,,,,72776.22204
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1998,2482.333465,,,72001.85629,,,,,,74484.18976
Asunafo South,Brong Ahafo,Asunafo (pre-2008),1999,2536.480173,,,73785.00222,,,,,,76321.48239
